0.2075,0.8618,0.0342,0.0024,0.0024,0.0024,0.0024,0.293,0.0952,0.293
0.1831,0.8691,0.0513,0.0049,0.0024,0.0024,0.0024,0.3442,0.1099,0.3101
0.166,0.8179,0.0659,0.0122,0.0024,0.0024,0.0024,0.4102,0.0732,0.2954
0.1636,0.8643,0.0537,0.0024,0.0024,0.0024,0.0073,0.4395,0.0879,0.293
0.1587,0.7544,0.0537,0.0024,0.0024,0.0024,0.0098,0.4639,0.0757,0.293
0.1636,0.8667,0.0684,0.0098,0.0049,0.0024,0.0024,0.3369,0.0659,0.2734
0.1782,0.7617,0.0757,0.0024,0.0024,0.0024,0.0024,0.1782,0.0757,0.3027
0.1123,0.3882,0.0171,0.0024,0.0024,0.0024,0.0024,0.2612,0.022,0.2783
0.0659,0.0439,0.0024,0.0024,0.0024,0.21,0.0977,0.2759,0.0024,0.3101
0.0659,0.0024,0.0024,0.0024,0.0024,0.0732,0.6738,0.4663,0.0024,0.3613
0.0513,0.0024,0.0024,0.0024,0.0024,0.0757,0.5396,0.376,0.0024,0.3564
0.0488,0.0024,0.0024,0.0024,0.0024,0.0635,0.5176,0.4028,0.0024,0.4077
0.0684,0.0024,0.0024,0.0024,0.0024,0.0244,0.3125,0.8667,0.0024,0.3101
0.0854,0.0146,0.0024,0.0024,0.0024,0.022,0.2881,0.8667,0.0024,0.3027
0.0586,0.3516,0.0024,0.0024,0.0024,0.0171,0.1807,0.5737,0.0024,0.3101
0.0659,0.5933,0.0073,0.0024,0.0024,0.0024,0.1196,0.5664,0.0024,0.3394
0.0562,0.6519,0.0049,0.0024,0.0024,0.0049,0.105,0.4443,0.0024,0.3369
0.0391,0.1245,0.0024,0.0024,0.0024,0.0024,0.0977,0.3516,0.0024,0.376
0.022,0.0024,0.0049,0.0024,0.0024,0.0024,0.144,0.3662,0.0024,0.3638
0.0146,0.0024,0.0024,0.0024,0.0024,0.0024,0.0952,0.2075,0.0024,0.3174
0.0464,0.0024,0.0024,0.0024,0.0024,0.0024,0.0854,0.2856,0.0024,0.3345
0.0098,0.0024,0.0024,0.0024,0.0024,0.0024,0.0903,0.1831,0.0024,0.3174
0.0098,0.0024,0.0024,0.0024,0.0024,0.0024,0.083,0.1685,0.0024,0.3223
0.0171,0.0024,0.0024,0.0024,0.0024,0.0024,0.105,0.1489,0.0024,0.3125
