0.2051,0.1758,0.1758,0.0732,0.0024,0.0024,0.0024,0.0073,0.5615,0.0024
0.21,0.1538,0.1807,0.0952,0.0024,0.0024,0.0024,0.0122,0.7129,0.0024
0.1807,0.1782,0.1172,0.0903,0.0024,0.0024,0.0024,0.0024,0.6128,0.0024
0.1733,0.2417,0.1318,0.1099,0.0024,0.0024,0.0024,0.0049,0.6567,0.0024
0.1782,0.0952,0.0977,0.0684,0.0024,0.0024,0.0024,0.0098,0.4907,0.0024
0.1514,0.0342,0.0854,0.0757,0.0024,0.0024,0.0024,0.0024,0.3857,0.0024
0.1099,0.0537,0.0635,0.0415,0.0024,0.0024,0.0024,0.0024,0.2686,0.0024
0.1465,0.0879,0.1538,0.0781,0.0024,0.0024,0.0024,0.0024,0.459,0.0024
0.1172,0.0513,0.1367,0.0537,0.0024,0.0024,0.0024,0.0024,0.4248,0.0024
0.1538,0.1099,0.1611,0.1099,0.0024,0.0024,0.0024,0.0024,0.686,0.0024
0.1343,0.0879,0.2075,0.0854,0.0024,0.0024,0.0024,0.0024,0.5542,0.0024
0.1074,0.0684,0.1001,0.0708,0.0024,0.0024,0.0024,0.0024,0.415,0.0024
0.0952,0.0073,0.0439,0.0293,0.0024,0.0024,0.0024,0.0049,0.2563,0.0024
0.2026,0.1294,0.1245,0.0293,0.0024,0.0024,0.0024,0.0024,0.2979,0.0024
0.1025,0.1001,0.0879,0.0195,0.0024,0.0024,0.0024,0.0024,0.188,0.0024
0.0854,0.061,0.0806,0.0562,0.0049,0.0024,0.0024,0.0024,0.4907,0.0024
0.0977,0.0879,0.1758,0.0732,0.0024,0.0024,0.0024,0.0024,0.459,0.0024
0.1025,0.1245,0.127,0.0708,0.0024,0.0024,0.0024,0.0024,0.4565,0.0024
0.1099,0.1855,0.1416,0.0806,0.0024,0.0024,0.0024,0.0024,0.4565,0.0024
0.1147,0.1904,0.166,0.083,0.0024,0.0024,0.0024,0.0049,0.4297,0.0024
0.0928,0.1099,0.1538,0.0757,0.0049,0.0024,0.0024,0.0024,0.5469,0.0024
0.0513,0.022,0.0879,0.0366,0.0024,0.0024,0.0024,0.0024,0.3345,0.0024
0.0854,0.166,0.0952,0.0317,0.0024,0.0024,0.0024,0.0073,0.2612,0.0024
0.0977,0.1758,0.1538,0.0293,0.0024,0.0024,0.0024,0.0073,0.1709,0.0024
0.1172,0.1514,0.1563,0.0366,0.0024,0.0024,0.0024,0.0049,0.1563,0.0024
0.0757,0.0293,0.0562,0.0488,0.0024,0.0024,0.0024,0.0024,0.4565,0.0024
0.1636,0.3198,0.1318,0.0806,0.0024,0.0024,0.0024,0.022,0.4517,0.0024
0.1318,0.2588,0.1514,0.0659,0.0024,0.0024,0.0024,0.0146,0.4932,0.0024
0.1709,0.2881,0.1367,0.0537,0.0024,0.0024,0.0024,0.0171,0.5518,0.0024
0.1294,0.2661,0.1685,0.0586,0.0024,0.0024,0.0024,0.0049,0.3442,0.0024
0.1807,0.2759,0.1416,0.0293,0.0024,0.0024,0.0024,0.0122,0.3784,0.0024
0.2393,0.2588,0.1245,0.0439,0.0024,0.0024,0.0024,0.0195,0.5103,0.0049
0.1831,0.2246,0.1685,0.0415,0.0024,0.0024,0.0024,0.0073,0.2124,0.0024
0.2319,0.3052,0.1733,0.0342,0.0024,0.0024,0.0024,0.0171,0.2441,0.0024
0.1733,0.1953,0.1367,0.0708,0.0024,0.0024,0.0024,0.0098,0.4248,0.0024
0.1733,0.2466,0.1123,0.061,0.0024,0.0024,0.0024,0.0024,0.4077,0.0024
