0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0464,0.1196,0.0024,0.2954
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0586,0.1294,0.0024,0.2734
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0537,0.1221,0.0024,0.2637
0.0024,0.0024,0.0024,0.0024,0.0024,0.0146,0.0342,0.1074,0.0024,0.2808
0.0024,0.0024,0.0024,0.0024,0.0024,0.0098,0.0366,0.0977,0.0024,0.271
0.0024,0.0024,0.0024,0.0024,0.0049,0.0024,0.0244,0.0952,0.0024,0.271
0.0024,0.0024,0.0024,0.0024,0.0049,0.0073,0.0439,0.1318,0.0024,0.2783
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0269,0.0806,0.0024,0.3101
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0317,0.0903,0.0024,0.3101
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0098,0.0854,0.0024,0.3149
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0146,0.0781,0.0024,0.2539
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0342,0.0952,0.0024,0.271
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0146,0.144,0.0024,0.2783
0.0024,0.0024,0.0024,0.0024,0.0024,0.0195,0.0293,0.1392,0.0024,0.2808
0.0342,0.0024,0.0024,0.0024,0.0024,0.0024,0.0293,0.1538,0.0024,0.2979
0.0513,0.0024,0.0024,0.0024,0.0024,0.0024,0.0293,0.1587,0.0024,0.2954
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0269,0.166,0.0024,0.2881
0.0024,0.0024,0.0049,0.0024,0.0024,0.0024,0.0293,0.1196,0.0024,0.2832
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0122,0.1245,0.0024,0.2686
0.0024,0.0024,0.0024,0.0024,0.0024,0.0049,0.0635,0.1392,0.0024,0.3027
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0586,0.1196,0.0024,0.2808
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0537,0.1025,0.0024,0.2832
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0391,0.1147,0.0024,0.293
0.0049,0.0024,0.0024,0.0024,0.0024,0.0024,0.0513,0.1538,0.0024,0.2832
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0537,0.1392,0.0024,0.3125
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0488,0.1294,0.0024,0.2979
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0464,0.1318,0.0024,0.2856
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0366,0.1294,0.0024,0.2979
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0439,0.1245,0.0024,0.2832
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0415,0.1245,0.0024,0.2808
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0391,0.1123,0.0024,0.3076
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0439,0.0952,0.0024,0.2734
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0391,0.1172,0.0024,0.2808
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0195,0.1099,0.0024,0.2783
0.0049,0.0024,0.0024,0.0024,0.0024,0.0024,0.0879,0.1367,0.0024,0.3101
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0513,0.1318,0.0024,0.2759
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0854,0.1709,0.0024,0.293
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0659,0.144,0.0024,0.2808
0.0024,0.0024,0.0049,0.0024,0.0024,0.0024,0.0659,0.1782,0.0024,0.2808
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0342,0.1147,0.0024,0.2661
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0562,0.1245,0.0024,0.293
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0586,0.1294,0.0024,0.2832
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0244,0.105,0.0024,0.3027
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0146,0.1123,0.0024,0.293
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0146,0.1123,0.0024,0.2808
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0635,0.127,0.0024,0.2734
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0537,0.0928,0.0024,0.2759
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0439,0.1025,0.0024,0.293
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0366,0.1099,0.0024,0.2881
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0659,0.1245,0.0024,0.2832
0.0244,0.0073,0.0024,0.0024,0.0024,0.0415,1.438,0.2417,0.0024,0.3101
0.0195,0.0024,0.0024,0.0024,0.0024,0.0366,1.4258,0.2515,0.0024,0.3052
0.022,0.0024,0.0024,0.0024,0.0024,0.0635,1.8555,0.249,0.0024,0.2905
0.0366,0.0049,0.0024,0.0024,0.0049,0.0928,1.77,0.2734,0.0024,0.2661
0.0293,0.0024,0.0024,0.0024,0.0024,0.0854,1.7993,0.2515,0.0024,0.2612
0.0342,0.0073,0.0024,0.0024,0.0073,0.1025,2.627,0.2441,0.0024,0.271
0.0366,0.0024,0.0024,0.0024,0.0049,0.105,2.4976,0.2686,0.0024,0.271
0.0269,0.0024,0.0024,0.0024,0.0049,0.0708,1.7944,0.2466,0.0024,0.3101
0.0244,0.0049,0.0049,0.0024,0.0024,0.0708,1.8311,0.2515,0.0024,0.2954
0.0195,0.0024,0.0024,0.0024,0.0024,0.0659,1.8652,0.2319,0.0024,0.2686
0.0122,0.0024,0.0024,0.0024,0.0024,0.0488,1.3721,0.2051,0.0024,0.2539
0.0024,0.0024,0.0024,0.0024,0.0049,0.0439,1.5112,0.1953,0.0024,0.2441
0.0024,0.0024,0.0024,0.0024,0.0024,0.0342,1.2036,0.1636,0.0024,0.2515
0.0024,0.0024,0.0024,0.0024,0.0024,0.0391,1.2329,0.1611,0.0024,0.2563
0.0049,0.0024,0.0024,0.0024,0.0024,0.0342,1.2231,0.2051,0.0024,0.2661
0.0195,0.0024,0.0024,0.0024,0.0024,0.0635,0.9937,0.2051,0.0024,0.2832
0.0195,0.0024,0.0024,0.0024,0.0024,0.0732,1.2476,0.2319,0.0024,0.2759
0.0073,0.0024,0.0024,0.0024,0.0024,0.0195,0.5249,0.1978,0.0024,0.2759
0.0098,0.0024,0.0024,0.0024,0.0024,0.0146,0.4834,0.1855,0.0024,0.2832
0.0122,0.0024,0.0024,0.0024,0.0024,0.0195,0.5396,0.1855,0.0024,0.2832
0.0098,0.0024,0.0024,0.0024,0.0024,0.022,0.5469,0.1782,0.0024,0.2783
0.0073,0.0024,0.0024,0.0024,0.0024,0.0098,0.4956,0.1929,0.0024,0.2905
0.0049,0.0024,0.0024,0.0024,0.0024,0.0171,0.6128,0.1978,0.0024,0.2759
0.0024,0.0024,0.0024,0.0024,0.0024,0.0269,0.6299,0.1587,0.0024,0.271
0.0024,0.0024,0.0024,0.0024,0.0024,0.022,0.6885,0.144,0.0024,0.2832
0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.376,0.1392,0.0024,0.3052
0.0049,0.0024,0.0024,0.0024,0.0024,0.0024,0.4565,0.1563,0.0024,0.293
0.0049,0.0024,0.0024,0.0024,0.0024,0.0098,0.4834,0.1636,0.0024,0.2808
0.0024,0.0024,0.0024,0.0024,0.0024,0.0244,0.5029,0.1392,0.0024,0.271
0.0171,0.0024,0.0024,0.0024,0.0024,0.0195,0.4102,0.2148,0.0024,0.2783
0.0073,0.0024,0.0024,0.0024,0.0024,0.0415,0.3857,0.1807,0.0024,0.2734
0.0049,0.0024,0.0024,0.0024,0.0024,0.0317,0.3101,0.1709,0.0024,0.2661
0.0024,0.0024,0.0024,0.0024,0.0024,0.0244,0.2197,0.144,0.0024,0.2881
0.0024,0.0024,0.0024,0.0024,0.0024,0.0415,0.1953,0.105,0.0024,0.271
0.0024,0.0024,0.0024,0.0024,0.0024,0.0269,0.3589,0.1465,0.0024,0.293
0.0049,0.0024,0.0024,0.0024,0.0024,0.0073,0.2832,0.1392,0.0024,0.3052
0.0073,0.0024,0.0024,0.0024,0.0024,0.0293,0.3052,0.1318,0.0024,0.3027
0.0049,0.0024,0.0024,0.0024,0.0024,0.0391,0.2466,0.1514,0.0024,0.2808
0.0024,0.0024,0.0024,0.0024,0.0024,0.0195,0.2344,0.1172,0.0024,0.2686
0.0049,0.0024,0.0024,0.0024,0.0024,0.0269,0.3003,0.1489,0.0024,0.2734
0.0073,0.0024,0.0024,0.0024,0.0024,0.0366,0.2344,0.1099,0.0024,0.2954
0.0024,0.0024,0.0024,0.0024,0.0024,0.0146,0.1709,0.0952,0.0024,0.2856
0.0024,0.0024,0.0049,0.0024,0.0024,0.0171,0.1685,0.0952,0.0024,0.2856
0.0024,0.0024,0.0024,0.0024,0.0024,0.0244,0.437,0.1416,0.0024,0.293
0.0024,0.0024,0.0024,0.0024,0.0024,0.0269,0.542,0.1343,0.0024,0.3027
0.0024,0.0024,0.0024,0.0024,0.0024,0.0195,0.2734,0.1367,0.0024,0.3027
0.0049,0.0024,0.0024,0.0024,0.0049,0.0317,0.6055,0.1489,0.0024,0.3003
0.0024,0.0024,0.0024,0.0024,0.0024,0.0317,0.7544,0.1465,0.0024,0.3027
0.0049,0.0024,0.0024,0.0024,0.0024,0.0342,0.8447,0.1538,0.0024,0.293
0.0073,0.0024,0.0024,0.0024,0.0024,0.0317,0.835,0.1538,0.0024,0.2734
0.0024,0.0024,0.0024,0.0024,0.0024,0.0464,1.0425,0.1416,0.0024,0.2734
0.0024,0.0024,0.0024,0.0024,0.0024,0.0464,0.9351,0.1416,0.0024,0.2734
0.0073,0.0024,0.0024,0.0024,0.0024,0.0269,0.5688,0.1367,0.0024,0.2588
0.0098,0.0024,0.0024,0.0024,0.0049,0.0293,0.5322,0.1538,0.0024,0.2539
0.0024,0.0024,0.0024,0.0024,0.0024,0.022,0.4175,0.1367,0.0024,0.271
0.0024,0.0024,0.0024,0.0024,0.0024,0.0195,0.3735,0.127,0.0024,0.2686
0.0024,0.0024,0.0049,0.0024,0.0024,0.0244,0.415,0.1245,0.0024,0.2734
